Handle,,,Vendor,Product Category,Type,,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Canada,Price / Canada,Compare At Price / Canada,Included / International,Price / International,Compare At Price / International,Status
bloody-mary-shrimp,,,AquaZen,,Invertébrés,,TRUE,Size,Unité,,,,,,0,shopify,14,deny,manual,5.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/bloodmary.jpg?v=1679084694,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,FALSE,,,active
bloody-mary-shrimp,,,,,,,,,5,,,,,,0,shopify,2,deny,manual,25,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
betta-plakat-koi,,,AquaZen,,Poisson,,TRUE,Title,Default Title,,,,,,0,shopify,1,deny,manual,29.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/plakatkoi.png?v=1679084455,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,FALSE,,,active
khuli-loach,,,AquaZen,,Poisson,,FALSE,Size,Unité,,,,,,0,shopify,0,deny,manual,4.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/KHULILOACH.png?v=1679084236,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,FALSE,,,draft
khuli-loach,,,,,,,,,3,,,,,,0,shopify,0,deny,manual,12,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
white-wizard-snail,,,AquaZen,,Invertébrés,,TRUE,Title,Default Title,,,,,,0,shopify,0,deny,manual,5.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/chrome_y2X9M8SJsj.png?v=1679084068,1,,FALSE,,,,,,,,,,,,,,,kg,,2.69,TRUE,,,FALSE,,,active
crystal-shrimp-grade-sss,,,AquaZen,,Invertébrés,,FALSE,Title,Default Title,,,,,,0,shopify,0,deny,manual,10.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/CrystalSSS.png?v=1679083955,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,FALSE,,,draft
crystal-shrimp-grade-a-s,,,AquaZen,,Invertébrés,,TRUE,Title,Default Title,,,,,,0,shopify,10,deny,manual,7.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/CrystalA-S.png?v=1679083806,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,FALSE,,,active
seachem-reef-glue,,,Seachem,,Entretien,,TRUE,Title,Default Title,,,,,,0,shopify,1,deny,manual,15.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/y9COGs0.png?v=1679077087,1,,FALSE,,,,,,,,,,,,,,,kg,,7.61,TRUE,,,TRUE,,,active
wysiwyg-ultra-mushroom,,,AquaZen,,Coral,,FALSE,Title,Default Title,,,,,,0,shopify,0,deny,manual,200,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/20230314_135106.jpg?v=1678902523,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,FALSE,,,draft
wysiwyg-rapunzel-torch,,,AquaZen,,Coral,,FALSE,Title,Default Title,,,,,,0,shopify,0,deny,manual,300,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/20230309_164441.jpg?v=1678902252,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,FALSE,,,draft
volcano-chalice,,,AquaZen,,Coral,,TRUE,Size,"1""",,,,,,0,shopify,1,deny,manual,80,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/20231216_110941.jpg?v=1702746202,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,FALSE,,,active
tiger-torch,,,AquaZen,,Coral,,FALSE,Title,Default Title,,,,,,0,shopify,0,deny,manual,400,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/20230314_163353.jpg?v=1678901750,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,FALSE,,,draft
tiger-torch,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/20230314_163430.jpg?v=1678901750,2,,,,,,,,,,,,,,,,,,,,,,,,,,
tiger-torch,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/20230309_164408.jpg?v=1678901750,3,,,,,,,,,,,,,,,,,,,,,,,,,,
midas-blenny,,,AquaZen,,Poisson,,FALSE,Title,Default Title,,,,,,0,shopify,0,deny,manual,89.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/MidasBlenny.png?v=1678900827,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,FALSE,,,draft
red-dragonet,,,AquaZen,,Poisson,,FALSE,Title,Default Title,,,,,,0,shopify,2,deny,manual,45,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/Scooterblenny.png?v=1678899988,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,FALSE,,,draft
eucalyptus-root-l-3,,,AquaZen,,Wood,,FALSE,Title,Default Title,,,,,,2993.709642,shopify,0,deny,manual,58.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/Myproject_52.png?v=1678823506,1,,FALSE,,,,,,,,,,,,,,,lb,,33.2,TRUE,,,TRUE,,,draft
eucalyptus-root-l-3,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/Myproject_53.png?v=1678823506,2,,,,,,,,,,,,,,,,,,,,,,,,,,
eucalyptus-root-l,,,AquaZen,,Wood,,TRUE,Title,Default Title,,,,,,2993.709642,shopify,2,deny,manual,58.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/Myproject_47.png?v=1678821428,1,,FALSE,,,,,,,,,,,,,,,lb,,33.2,TRUE,,,TRUE,,,active
eucalyptus-root-l,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/Myproject_46.png?v=1678821470,2,,,,,,,,,,,,,,,,,,,,,,,,,,
seapora-aquarium-crystal-17-gallons,,,Seapora,,Aquarium,,TRUE,Title,Default Title,,,,,,0,shopify,0,deny,manual,205.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/56987.jpg?v=1678488935,1,,FALSE,,,,,,,,,,,,,,,kg,,138.27,TRUE,,,FALSE,,,active
seapora-aquarium-90-gallons,,,Seapora,,Aquarium,,TRUE,Title,Default Title,,,,,,0,shopify,0,deny,manual,469.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/59216.jpg?v=1678488607,1,,FALSE,,,,,,,,,,,,,,,kg,,345.27,TRUE,,,FALSE,,,active
seapora-aquarium-75-gallons,,,Seapora,,Aquarium,,TRUE,Title,Default Title,,,,,,0,shopify,0,deny,manual,299.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/59214.jpg?v=1678488424,1,,FALSE,,,,,,,,,,,,,,,kg,,226.33,TRUE,,,FALSE,,,active
red-sea-desktop,,,Red Sea,,Aquarium,,FALSE,Size,Sans Meuble,,,,,,0,shopify,0,deny,manual,429.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/Desktopcubebox_SWside.png?v=1678485255,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,FALSE,,,draft
red-sea-desktop,,,,,,,,,Avec Meuble (Noir),,,,,,0,shopify,0,deny,manual,869.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/Desktopcubebox_FWside.png?v=1678485268,2,,,,,,,,,,,,,,,,,kg,,,,,,,,,
red-sea-desktop,,,,,,,,,Avec Meuble (Blanc),,,,,,0,shopify,0,deny,manual,869.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/Cube-SWDB.png?v=1678485378,3,,,,,,,,,,,,,,,,,kg,,,,,,,,,
red-sea-desktop,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/Cube-FWDB.png?v=1678485391,4,,,,,,,,,,,,,,,,,,,,,,,,,,
aquavitro-curved-spring-shears,,,Aquavitro,,Entretien,,TRUE,Title,Default Title,,,,,,0,shopify,1,deny,manual,32.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/i5jCnXR.png?v=1678476277,1,,FALSE,,,,,,,,,,,,,,,kg,,21.4,TRUE,,,TRUE,,,active
glass-anemone-shrimp,,,AquaZen,,Invertébrés,,FALSE,Title,Default Title,,,,,,0,shopify,0,deny,manual,20,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/GlassAnemoneshrimp.png?v=1678395441,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,FALSE,,,draft
fromia-deep-starfish,,,AquaZen,,Invertébrés,,FALSE,Title,Default Title,,,,,,0,shopify,0,deny,manual,45,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/DeepWaterFromia.png?v=1678395392,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,FALSE,,,draft
brightwell-blackwater-clean,,,Brightwell,,Additifs,,FALSE,Size,125ml,,,,,,0,shopify,0,deny,manual,7.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/RxYKcBL.png?v=1678221955,1,,FALSE,,,,,,,,,,,,,,,kg,,5.28,TRUE,,,TRUE,,,draft
red-sea-filter-bag-225-microns-thin-mesh,,,Red Sea,,Filtration,,TRUE,Title,225 Micron,,,,,,0,shopify,3,deny,manual,15.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/225_micron_thin_mesh_4print.jpg?v=1677878374,1,,FALSE,,,,,,,,,,,,,,,kg,,10.71,TRUE,,,TRUE,,,active
red-sea-filter-bag-225-microns-thin-mesh,,,,,,,,,225 Micron Thin Mesh,,,,,,0,shopify,2,deny,manual,15.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,kg,,10.71,,,,,,,
red-sea-rsk-300-reefer-skimmer,,,Red Sea,,Écumeur de Protéine,,TRUE,Title,Default Title,,,,,,5500,shopify,1,deny,manual,569.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/UUsmGIm.png?v=1677867728,1,,FALSE,,,,,,,,,,,,,,,kg,,426.75,TRUE,,,TRUE,,,active
red-sea-reefdose-holder,,,Red Sea,,Additifs,,TRUE,Title,Default Title,,,,,,0,shopify,2,deny,manual,24.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/R35353_RDSump4TubeHolderAssembly.jpg?v=1678480403,1,,FALSE,,,,,,,,,,,,,,,kg,,19.58,TRUE,,,TRUE,,,active
python-air-line-tubing-10ft,,,Python,,Misc,,TRUE,Title,Default Title,,,,,,0,shopify,26,deny,manual,3.99,,TRUE,TRUE,'094036010164,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/GxKt59o.png?v=1677865248,1,,FALSE,,,,,,,,,,,,,,,kg,,1.67,TRUE,,,TRUE,,,active
pink-line-acropora-goby,,,AquaZen,,Poisson,,FALSE,Title,Default Title,,,,,,0,shopify,0,deny,manual,31,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/acroporagoby.png?v=1677610622,1,,FALSE,,,,,,,,,,,,,,,kg,,15.2,TRUE,,,FALSE,,,draft
solorensis-wrasse,,,AquaZen,,Poisson,,FALSE,Title,Default Title,,,,,,0,shopify,0,deny,manual,95,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/solorensis.png?v=1677610129,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,FALSE,,,draft
orange-back-fairy-wrasse,,,AquaZen,,Poisson,,TRUE,Title,Default Title,,,,,,0,shopify,1,deny,manual,100,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/Orangeback.png?v=1677610095,1,,FALSE,,,,,,,,,,,,,,,kg,,42.02,TRUE,,,FALSE,,,active
orange-shoulder-tang,,,AquaZen,,Poisson,,FALSE,Title,Default Title,,,,,,0,shopify,0,deny,manual,110,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/OrangeShoulder.png?v=1677609857,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,FALSE,,,draft
springer-damsel,,,AquaZen,,Poisson,,FALSE,Title,Default Title,,,,,,0,shopify,0,deny,manual,20,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/Springer.png?v=1677609805,1,,FALSE,,,,,,,,,,,,,,,kg,,9.95,TRUE,,,FALSE,,,draft
copperband-butterflyfish,,,AquaZen,,Poisson,,FALSE,Title,Default Title,,,,,,0,shopify,0,deny,manual,120,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/Copperband.png?v=1677609751,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,FALSE,,,draft
fauna-marin-icp-test,,,Fauna Marin,,Test,,TRUE,Title,Default Title,,,,,,0,shopify,3,deny,manual,35.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/9PaMaaZ.png?v=1677429772,1,,FALSE,,,,,,,,,,,,,,,kg,,25.19,TRUE,,,TRUE,,,active
fauna-marin-icp-test-total,,,Fauna Marin,,Test,,TRUE,Title,Default Title,,,,,,0,shopify,2,deny,manual,56.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/T3ywuLE.png?v=1677429692,1,,FALSE,,,,,,,,,,,,,,,kg,,39.89,TRUE,,,TRUE,,,active
salifert-kh-eau-douce,,,Salifert,,Test,,TRUE,Title,Default Title,,,,,,0,shopify,8,deny,manual,9.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/TESA-Freshwater-KH-Test-Kit.jpg?v=1677349015,1,,FALSE,,,,,,,,,,,,,,,kg,,4.83,TRUE,,,TRUE,,,active
heteractis-magnifica,,,AquaZen,,Invertébrés,,FALSE,Title,Default Title,,,,,,0,shopify,0,deny,manual,95,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/HeteractisMagnifica.jpg?v=1677342999,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,FALSE,,,draft
sea-hare,,,AquaZen,,Invertébrés,,FALSE,Title,Default Title,,,,,,0,shopify,0,deny,manual,45,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/SEAHARE.png?v=1677342902,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,FALSE,,,draft
ista-thermometre-digital-submersible,,,ISTA,,Chauffe-Eau,,FALSE,Title,Default Title,,,,,,0,shopify,0,deny,manual,12.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/xH1eB3c.png?v=1677176216,1,,FALSE,,,,,,,,,,,,,,,kg,,6.73,TRUE,,,TRUE,,,draft
ista-controlleur-regulateur-co2,,,ISTA,,CO2,,FALSE,Title,Default Title,,,,,,1000,shopify,0,deny,manual,213.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/Iik0yU5.png?v=1677001230,1,,FALSE,,,,,,,,,,,,,,,kg,,124.29,TRUE,,,TRUE,,,draft
cryptocoryne-wendtii-broad-leaf,,,AquaZen,,Plante,,FALSE,Title,Default Title,,,,,,0,shopify,0,deny,manual,9.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/CryptocorynewendtiiBroadLeaf.png?v=1676671213,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,FALSE,,,draft
cryoptocoryne-wendtii-mi-oya,,,AquaZen,,Plante,,FALSE,Title,Default Title,,,,,,0,shopify,0,deny,manual,9.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/CryptocorynewendtiiMioya.png?v=1676671122,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,FALSE,,,draft
rotala-bonsai,,,AquaZen,,Plante,,FALSE,Title,Default Title,,,,,,0,shopify,0,deny,manual,11.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/RotalaBonsai.jpg?v=1676671034,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,FALSE,,,draft
anubias-barteri-nana-golden,,,AquaZen,,Plante,,FALSE,Title,Default Title,,,,,,0,shopify,0,deny,manual,16.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/Anubiabarterinanagolden.png?v=1676670541,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,FALSE,,,draft
anubias-barteri-coffeefolia,,,AquaZen,,Plante,,FALSE,Title,Default Title,,,,,,0,shopify,2,deny,manual,16.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/AnubiaBarteriCoffefolia.png?v=1676670502,1,,FALSE,,,,,,,,,,,,,,,kg,,8.3,TRUE,,,FALSE,,,draft
aponogeton-boivinianus,,,AquaZen,,Plante,,FALSE,Title,Default Title,,,,,,0,shopify,0,deny,manual,16.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/Aponogetonboivinianus.png?v=1676670427,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,FALSE,,,draft
caribsea-peace-river,,,CaribSea,,Substrats,,TRUE,Size,5lbs,,,,,,2267.96185,shopify,4,deny,manual,8.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/56FrWSr.png?v=1676664912,1,,FALSE,,,,,,,,,,,,,,,lb,,4.14,TRUE,,,TRUE,,,active
caribsea-peace-river,,,,,,,,,20lbs,,,,,,9071.8474,shopify,1,deny,manual,39.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,lb,,20.22,,,,,,,
rotala-indica,,,AquaZen,,Plante,,FALSE,Title,Default Title,,,,,,100,shopify,0,deny,manual,12.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/RotalaIndica.png?v=1676492309,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,FALSE,,,draft
kapas-root,,,AquaZen,,Wood,,TRUE,Size,S,,,,,,100,shopify,23,deny,manual,12.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/Myproject_37.png?v=1676489637,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,active
kapas-root,,,,,,,,,M,,,,,,0,shopify,0,deny,manual,22.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
pogostemon-erectus,,,AquaZen,,Plante,,FALSE,Title,Default Title,,,,,,100,shopify,1,deny,manual,12.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/PogostemonErectus.png?v=1676488543,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,FALSE,,,draft
azalea-wood-l,,,AquaZen,,Wood,,TRUE,Title,Default Title,,,,,,725.747792,shopify,0,deny,manual,42.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/Myproject_10.png?v=1676136177,1,,FALSE,,,,,,,,,,,,,,,lb,,,TRUE,,,TRUE,,,active
azalea-wood-l,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/Myproject_9.png?v=1676136177,2,,,,,,,,,,,,,,,,,,,,,,,,,,
mopani-wood,,,AquaZen,,Wood,,TRUE,Size,1 lbs,,,,,,453.59237,shopify,50,deny,manual,8.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/55636.jpg?v=1706289143,1,,FALSE,,,,,,,,,,,,,,,lb,,4.16,TRUE,,,TRUE,,,active
mopani-wood,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/Myproject_5.png?v=1706289143,2,,,,,,,,,,,,,,,,,,,,,,,,,,
mopani-wood,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/3023138289.jpg?v=1706289166,3,,,,,,,,,,,,,,,,,,,,,,,,,,
aquaforest-plug-rocks,,,AquaForest,,Entretien,,TRUE,Title,Default Title,,,,,,0,shopify,2,deny,manual,19.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/9s9staD.png?v=1676064627,1,,FALSE,,,,,,,,,,,,,,,kg,,12.3,TRUE,,,TRUE,,,active
aquaforest-rock,,,AquaForest,,Roche,,TRUE,Size,1 lb,,,,,,500,shopify,20,deny,manual,7.49,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/chrome_K21HXyV1Rz.png?v=1676064371,1,,FALSE,,,,,,,,,,,,,,,kg,,3.76,TRUE,,,FALSE,,,active
aquaforest-rock,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/cOl06Z8.png?v=1676489792,2,,,,,,,,,,,,,,,,,,,,,,,,,,
desjardini-tang,,,AquaZen,,Poisson,,FALSE,Title,Default Title,,,,,,0,shopify,-3,deny,manual,110,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/Desjardini.png?v=1675980662,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,FALSE,,,draft
black-leopard-wrasse,,,AquaZen,,Poisson,,FALSE,Title,Default Title,,,,,,0,shopify,0,deny,manual,60,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/Blackleopard.png?v=1675979736,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,FALSE,,,draft
dispar-anthias,,,AquaZen,,Poisson,,FALSE,Title,Default Title,,,,,,0,shopify,0,deny,manual,42,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/Dispar.png?v=1675979349,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,FALSE,,,draft
convict-tang,,,AquaZen,,Poisson,,FALSE,Title,Default Title,,,,,,0,shopify,0,deny,manual,79,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/Convict.png?v=1675979124,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,FALSE,,,draft
trochus-snail,,,AquaZen,,Invertébrés,,TRUE,Size,Unité,,,,,,0,shopify,2,deny,manual,5.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/TrochusSnail.png?v=1675979013,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,FALSE,,,active
trochus-snail,,,,,,,,,10,,,,,,0,shopify,0,deny,manual,50,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
fauna-marin-resine-di-mb-20,,,Fauna Marin,,Osmoseur + Accessoires,,TRUE,Size,650g,,,,,,0,shopify,0,deny,manual,31.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/rv2hzp0.png?v=1675972780,1,,FALSE,,,,,,,,,,,,,,,kg,,22.39,TRUE,,,TRUE,,,active
sybon-refractometre,,,Sybon,,Test,,TRUE,Title,Default Title,,,,,,300,shopify,1,deny,manual,84.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/rdcciIU.png?v=1675963103,1,,FALSE,,,,,,,,,,,,,,,kg,,68.57,TRUE,,,TRUE,,,active
black-venuzuelan-corydora-corydoras-sp,,,AquaZen,,Poisson,,FALSE,Size,Unité,,,,,,0,shopify,0,deny,manual,25.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/Blackvenuzuelancory.png?v=1675801062,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,FALSE,,,draft
black-venuzuelan-corydora-corydoras-sp,,,,,,,,,4,,,,,,0,shopify,0,deny,manual,100,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
manacapuru-albino-angelfish-pterophyllum-scalare,,,AquaZen,,Poisson,,FALSE,Title,Default Title,,,,,,0,shopify,0,deny,manual,24.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/AlbinoManacapuru.png?v=1678818183,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,FALSE,,,draft
purple-harlequin-rasbora-trigonostigma-heteromorpha,,,AquaZen,,Poisson,,TRUE,Size,Unité,,,,,,0,shopify,3,deny,manual,4.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/Purpleharlequin.png?v=1675800624,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,FALSE,,,active
purple-harlequin-rasbora-trigonostigma-heteromorpha,,,,,,,,,10,,,,,,0,shopify,0,deny,manual,40,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
galaxy-rasbora-celestichthys-margaritatus,,,AquaZen,,Poisson,,FALSE,Size,Unité,,,,,,0,shopify,0,deny,manual,6.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/galaxy.png?v=1675800474,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,FALSE,,,draft
galaxy-rasbora-celestichthys-margaritatus,,,,,,,,,10,,,,,,0,shopify,0,deny,manual,60,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
bucephalandra-kedakang,,,AquaZen,,Plante,,FALSE,Title,Default Title,,,,,,0,shopify,0,deny,manual,22.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/Bucephalandrakedakang.png?v=1675540087,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,FALSE,,,draft
rotala-rotundifolia-orange-juice,,,AquaZen,,Plante,,TRUE,Title,Default Title,,,,,,0,shopify,0,deny,manual,12.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/RotalaRotundifolia.png?v=1675540015,1,,FALSE,,,,,,,,,,,,,,,kg,,5.54,TRUE,,,FALSE,,,active
yellow-clown-goby,,,AquaZen,,Poisson,,FALSE,Title,Default Title,,,,,,0,shopify,0,deny,manual,40,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/products/GmcFneN.png?v=1675459545,1,,FALSE,,,,,,,,,,,,,,,kg,,22.5,TRUE,,,FALSE,,,draft
